productId,brand,shopDomain,productName,productType,price,compareAtPrice,formFactor,mushroomTypes,variantCount,tags,url
www.lairdsuperfood.com_6713143885859,Laird Superfood,www.lairdsuperfood.com,The Leveled Up Coffee Bundle,Bundle,50.35,53.0,Coffee,Other,1,"bundles, excludes bundles and accessories, MOMENTUM15, Variety Packs, variety-pack-sale",https://www.lairdsuperfood.com/products/the-leveled-up-coffee-bundle
www.lairdsuperfood.com_6707801030691,Laird Superfood,www.lairdsuperfood.com,The Perfect Cup Bundle,Bundle,37.05,57.0,Other,Other,1,"bundles, excludes bundles and accessories, MOMENTUM15, Variety Packs, variety-pack-sale",https://www.lairdsuperfood.com/products/the-perfect-cup-bundle
www.lairdsuperfood.com_6704766812195,Laird Superfood,www.lairdsuperfood.com,Chocolate Lovers Bundle,Bundle,63.65,67.0,Other,Other,1,"bundles, excludes bundles and accessories, MOMENTUM15, Show OOS Signup, Variety Packs, variety-pack-sale",https://www.lairdsuperfood.com/products/chocolate-lovers-bundle
www.lairdsuperfood.com_6701463273507,Laird Superfood,www.lairdsuperfood.com,Protein Bar Variety Pack (10pck),Protein Bars,25.0,,Other,Other,1,"bundles, claim_functional_ingredients, MOMENTUM15, Protein Bars, Variety Packs, variety-pack-sale",https://www.lairdsuperfood.com/products/protein-bar-variety-pack-10pck
www.lairdsuperfood.com_6703133360163,Laird Superfood,www.lairdsuperfood.com,Dark Chocolate Sea Salt Protein Bar (10pck),Protein Bars,25.0,,Other,"Lion's Mane, Chaga",1,"Almond Butter, Aquamin, claim_functional_ingredients, Cocoa Butter, Cocoa Extract, Cocoa Powder, MOMENTUM15, Monk Fruit Extract, Organic Chaga Mushroom Extract, Organic Chocolate Chips, Organic Lion's",https://www.lairdsuperfood.com/products/dark-chocolate-sea-salt-protein-bar-10pck
www.lairdsuperfood.com_6683890941987,Laird Superfood,www.lairdsuperfood.com,Lemon Almond Protein Bar (10pck),Protein Bars,25.0,,Other,"Lion's Mane, Chaga",1,"Almond Butter, Almond Meal, Almonds, Aquamin, claim_functional_ingredients, Cocoa Butter, Lemon Oil, MOMENTUM15, Monk Fruit Extract, Organic Chaga Mushroom Extract, Organic Coconut Sugar, Organic Lion",https://www.lairdsuperfood.com/products/lemon-almond-protein-bar
www.lairdsuperfood.com_6683890679843,Laird Superfood,www.lairdsuperfood.com,Mint Chocolate Protein Bar (10pck),Protein Bars,25.0,,Other,"Lion's Mane, Chaga",1,"Almond Butter, Aquamin, claim_functional_ingredients, Cocoa Butter, Cocoa Extract, Cocoa Powder, MOMENTUM15, Monk Fruit Extract, Organic Chaga Mushroom Extract, Organic Chocolate Chips, Organic Lion's",https://www.lairdsuperfood.com/products/mint-chocolate-protein-bar
www.lairdsuperfood.com_6683890155555,Laird Superfood,www.lairdsuperfood.com,Peanut Butter Protein Bar (10pck),Protein Bars,25.0,,Other,"Lion's Mane, Chaga",1,"Almond Meal, Aquamin, claim_functional_ingredients, Cocoa Butter, MOMENTUM15, Monk Fruit Extract, Organic Chaga Mushroom Extract, Organic Coconut Sugar, Organic Lion's Mane Mushroom Extract, Peanut Fl",https://www.lairdsuperfood.com/products/peanut-butter-protein-bar
www.lairdsuperfood.com_6683887829027,Laird Superfood,www.lairdsuperfood.com,Peanut Butter Chocolate Chip Protein Bar (10pck),Protein Bars,25.0,,Other,"Lion's Mane, Chaga",1,"Almond Meal, Aquamin, claim_functional_ingredients, Cocoa Butter, MOMENTUM15, Monk Fruit Extract, Organic Chaga Mushroom Extract, Organic Chocolate Chips, Organic Lion's Mane Mushroom Extract, Peanut ",https://www.lairdsuperfood.com/products/peanut-butter-chocolate-chip-protein-bar
www.lairdsuperfood.com_4441791266851,Laird Superfood,www.lairdsuperfood.com,Chai Instant Latte with Adaptogens,Instant Latte,19.0,,Coffee,Blend,2,"Chai, Chai Tea, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, Coconut Milk Powder, Energized, Instant Black Tea, instant l",https://www.lairdsuperfood.com/products/chai-instant-instant-latte-with-adaptogens
www.lairdsuperfood.com_4850932940835,Laird Superfood,www.lairdsuperfood.com,FOCUS Medium Roast Ground Coffee,Adaptogenic Coffee,20.0,,Coffee,Lion's Mane,3,"claim_dairy_free, claim_gluten_free, claim_keto_friendly, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, Coffee Cherry Powder, Coffees, Energized, focus coffee, Focus Medium Roast Ground Cof",https://www.lairdsuperfood.com/products/focus-medium-roast-ground-coffee
www.lairdsuperfood.com_4837173198883,Laird Superfood,www.lairdsuperfood.com,DEFEND Functional Mushroom Coffee – Medium Roast,Adaptogenic Coffee,20.0,,Coffee,"Reishi, Maitake",3,"claim_dairy_free, claim_gluten_free, claim_keto_friendly, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, Coffees, MOMENTUM15, Olive Leaf Powder, Organic Agaricus Mushroom Vitamin D Powder, O",https://www.lairdsuperfood.com/products/defend-medium-roast-functional-coffee
www.lairdsuperfood.com_4541151608867,Laird Superfood,www.lairdsuperfood.com,Organic PERFORM Functional Mushroom Coffee - Dark Roast Ground,Adaptogenic Coffee,20.0,,Coffee,Blend,3,"claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_keto_friendly, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, coffee, Coffees, dark roast, ground coffee, HBDLAIRD, l",https://www.lairdsuperfood.com/products/perform-dark-roast-ground-functional-mushroom-coffee
www.lairdsuperfood.com_6383057089,Laird Superfood,www.lairdsuperfood.com,Mocha Superfood Creamer®,Superfood Creamer,14.0,,Other,Other,4,"cacao, cacao powder, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_keto_friendly, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, Coconut Milk Powder, coffee creame",https://www.lairdsuperfood.com/products/superfood-creamer-mocha
www.lairdsuperfood.com_4516512268323,Laird Superfood,www.lairdsuperfood.com,Organic PERFORM Functional Mushroom Coffee - Medium Roast Ground,Adaptogenic Coffee,20.0,,Coffee,Blend,3,"Balanced, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_keto_friendly, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, coffee, Coffees, ground coffee, HBDLAIRD, lai",https://www.lairdsuperfood.com/products/perform-medium-roast-ground-mushroom-coffee
www.lairdsuperfood.com_4374874226723,Laird Superfood,www.lairdsuperfood.com,Hot Chocolate with Functional Mushrooms,Hot Chocolate,19.0,,Other,Blend,4,"Aquamin, Balanced, cacao, cacao powder, chocolate, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, cocoa, Coconut Milk Powde",https://www.lairdsuperfood.com/products/hot-chocolate-with-functional-mushrooms
www.lairdsuperfood.com_4288112328739,Laird Superfood,www.lairdsuperfood.com,Sweet & Creamy with Adaptogens Superfood Creamer®,Superfood Creamer,17.0,,Other,Blend,4,"Aquamin, Aquamin Magnesium, Balanced, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_keto_friendly, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, Coconut Milk Powd",https://www.lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy-with-adaptogens
www.lairdsuperfood.com_1894564462627,Laird Superfood,www.lairdsuperfood.com,Vanilla Superfood Creamer®,Superfood Creamer,17.0,,Other,Other,4,"Aquamin Magnesium, Back in Stock, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_keto_friendly, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, Coconut Milk Powder, ",https://www.lairdsuperfood.com/products/vanilla-superfood-creamer
www.lairdsuperfood.com_1805590462499,Laird Superfood,www.lairdsuperfood.com,Reduced Sugar Instant Latte with Adaptogens,Instant Latte,19.0,,Coffee,Blend,2,"Aquamin, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_keto_friendly, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, Coconut Milk Powder, coffee, Energized, insta,",https://www.lairdsuperfood.com/products/reduced-sugar-instant-latte-with-adaptogens
www.lairdsuperfood.com_1651206815779,Laird Superfood,www.lairdsuperfood.com,Matcha Instant Latte with Adaptogens,Instant Latte,19.0,,Coffee,Blend,3,"Aquamin, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, Coconut Milk Powder, Energized, Instant Lattes, matcha, MOMENTUM15,",https://www.lairdsuperfood.com/products/matcha-instant-latte-with-adaptogens
www.lairdsuperfood.com_6493017217,Laird Superfood,www.lairdsuperfood.com,Organic Performance Mushrooms,Functional Mushrooms,25.0,,Other,Blend,2,"badge_best_seller, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_keto_friendly, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, cordycepts, functional mushroom blen",https://www.lairdsuperfood.com/products/performance-mushrooms
www.lairdsuperfood.com_6618169537,Laird Superfood,www.lairdsuperfood.com,Sweet and Creamy Instant Latte with Adaptogens,Instant Latte,12.5,76.0,Coffee,Blend,5,"Aquamin, Aquamin Magnesium, Balanced, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, Coconut Milk Powder, coffee, Els PW 37",https://www.lairdsuperfood.com/products/sweet-and-creamy-instant-latte-with-adaptogens
www.lairdsuperfood.com_6382424513,Laird Superfood,www.lairdsuperfood.com,Sweet & Creamy Superfood Creamer®,Superfood Creamer,14.0,,Other,Other,4,"Aquamin, Aquamin Magnesium, claim_dairy_free, claim_functional_ingredients, claim_gluten_free, claim_keto_friendly, claim_non_gmo, claim_paleo, claim_soy_free, claim_vegan, Coconut Milk Powder, coffee",https://www.lairdsuperfood.com/products/superfood-creamer-sweet-and-creamy
moonjuice.com_7730090868819,Moon Juice,moonjuice.com,Good Head Stack,Stack,124.0,155.0,Other,Lion's Mane,2,"Brain, Brain food, brain-tag, exclude discount, Focus & Brain, hair-tag, ReCharge Bundle, recharge-upsell, rechargeUpsell, Skin + Hair, stack, stacks, subscribe-default, subscription, subscription-def",https://moonjuice.com/products/neuro-mag-superhair
moonjuice.com_7690591993939,Moon Juice,moonjuice.com,Nootropic Stack,Stack,114.0,143.0,Other,Lion's Mane,2,"exclude discount, ReCharge Bundle, stack, subscribe-default, subscription",https://moonjuice.com/products/nootropic-stack
moonjuice.com_1108585349177,Moon Juice,moonjuice.com,Collagen Protect,Skincare,58.0,,Other,Tremella,1,"4-recipes, Beauty + Skin, beauty-shroom, Best Sellers, Collagen + Protein Powders, Collagen + Proteins, collagen-stack, cp, custom-tagline, Hair Skin & Nails, has-dropdowns, has-recipes, new-layout, p",https://moonjuice.com/products/beauty-shroom-vegan-collagen-protection
moonjuice.com_7690599923795,Moon Juice,moonjuice.com,AM/PM Magnesium Stack,Stack,109.0,138.0,Other,Lion's Mane,1,"exclude discount, one-time-only, stack",https://moonjuice.com/products/am-pm-magnesium-stack
moonjuice.com_7657701048403,Moon Juice,moonjuice.com,Neuro Magnesi-Om,Powder Supplements,89.0,,Other,Lion's Mane,2,"Brain, Cellular Waters, Focus & Brain, neuro, Neuro Magnesi-Om, new-tag, subscribe-default, subscription-default",https://moonjuice.com/products/neuro-magnesi-om
moonjuice.com_2559501041747,Moon Juice,moonjuice.com,SuperHair,Supplements,66.0,,Other,Other,2,"Ashwagandha, Beauty + Skin, Best Sellers, exclude_rebuy, exclude_recommended, has-dropdowns, prime-20, prime-25, rechargeUpsell, refill, Skin + Hair, subscribe-default, super, super hair, Super Supple",https://moonjuice.com/products/superhair
moonjuice.com_7594238771283,Moon Juice,moonjuice.com,Plump + Exfoliate Stack,Stack,80.0,100.0,Other,Reishi,1,"exclude discount, one-time-only, stack",https://moonjuice.com/products/high-function-basics-stack
moonjuice.com_7469177634899,Moon Juice,moonjuice.com,The Quitter,Stack,93.0,124.0,Other,Other,1,"Archetype, Brain, Cacao, Energy, exclude discount, Maca, one-time-only, ReCharge Bundle, Schisandra, Sex, Shatavari, Sleep, Spirit, stack, stacks",https://moonjuice.com/products/the-quitter-b
moonjuice.com_7509669642323,Moon Juice,moonjuice.com,Wellness-Curious Stack,Stack,119.0,142.0,Other,Other,1,"Amla, Ashwagandha, Brain, Energy, exclude discount, Hydration, one-time-only, Rhodiola, Shatavari, Sleep, Spirit, stack",https://moonjuice.com/products/wellness-curious-stack-1
moonjuice.com_7509668200531,Moon Juice,moonjuice.com,Perimenopause Stack,Stack,144.0,185.0,Other,Other,1,"Amla, Ashwagandha, Brain, Cacao, dream-dust-chocolate, Energy, exclude discount, Hydration, Maca, one-time-only, Rhodiola, Schisandra, Sex, Shatavari, Sleep, Spirit, stack",https://moonjuice.com/products/perimenopause-stack-1
moonjuice.com_7509665742931,Moon Juice,moonjuice.com,Debloat + Metabolism Stack,Stack,119.0,140.0,Other,Other,1,"Amla, Ashwagandha, Brain, Energy, exclude discount, ReCharge Bundle, Rhodiola, Shatavari, Sleep, Spirit, stack, subscribe-default, subscription",https://moonjuice.com/products/debloat-metabolism-stack-1
moonjuice.com_7509650702419,Moon Juice,moonjuice.com,Cortisol Control Stack,Stack,84.0,98.0,Other,Other,1,"Amla, Ashwagandha, Brain, Energy, exclude discount, ReCharge Bundle, Rhodiola, Sex, Sleep, Spirit, stack, subscribe-default",https://moonjuice.com/products/cortisol-control-stack
moonjuice.com_7509645525075,Moon Juice,moonjuice.com,Amanda's Stash,Stack,359.0,485.0,Other,Reishi,1,"Amla, Ashwagandha, Brain, Cacao, Energy, exclude discount, Hydration, Maca, one-time-only, Reishi, Rhodiola, Schisandra, Sex, Shatavari, Skin + Hair, Sleep, Spirit",https://moonjuice.com/products/amandas-stash-1
moonjuice.com_7487264587859,Moon Juice,moonjuice.com,SuperSex,Supplements,54.0,,Other,Lion's Mane,1,"Sex, super, Super Supplements, supers",https://moonjuice.com/products/supersex
moonjuice.com_7485020700755,Moon Juice,moonjuice.com,SuperBrain,Supplements,54.0,,Other,Lion's Mane,1,"Ashwagandha, Brain, Maca, Rhodiola, super, Super Supplements, supers",https://moonjuice.com/products/super-brain
moonjuice.com_7469174980691,Moon Juice,moonjuice.com,The Going-Through-It Bundle,Stack,167.0,,Other,Reishi,1,Archetype,https://moonjuice.com/products/the-one-carrying-the-weight-of-the-world
moonjuice.com_7469170458707,Moon Juice,moonjuice.com,The Crowd-Pleaser Bundle,Stack,131.0,,Other,Reishi,1,Archetype,https://moonjuice.com/products/the-one-you-barely-know
moonjuice.com_7469168328787,Moon Juice,moonjuice.com,The Don't Get Me Anything Bundle,Stack,141.0,,Other,Other,1,Archetype,https://moonjuice.com/products/the-gift-averse
moonjuice.com_7469160431699,Moon Juice,moonjuice.com,The Overstimulated AF Bundle,Stack,131.0,,Other,Other,1,Archetype,https://moonjuice.com/products/the-overstimulated
moonjuice.com_7449400541267,Moon Juice,moonjuice.com,Cleanse + Cream Stack,Stack,81.0,90.0,Other,Other,1,"ReCharge Bundle, stack, stacks",https://moonjuice.com/products/cleanse-cream-stack-bundle
moonjuice.com_7449399820371,Moon Juice,moonjuice.com,Collagen Stack,Stack,81.0,90.0,Other,Other,1,"ReCharge Bundle, stack, stacks",https://moonjuice.com/products/collagen-stack-bundle
moonjuice.com_7449396379731,Moon Juice,moonjuice.com,Unstress Stack,Stack,83.7,93.0,Other,Other,3,"ReCharge Bundle, stack, stacks",https://moonjuice.com/products/unstress-stack-bundle
moonjuice.com_7449394085971,Moon Juice,moonjuice.com,Trinity Stack,Stack,121.5,135.0,Other,Other,3,"ReCharge Bundle, stack, stacks",https://moonjuice.com/products/trinity-stack-bundle
moonjuice.com_7449392250963,Moon Juice,moonjuice.com,No Joe Stack,Stack,64.8,72.0,Other,Reishi,1,"ReCharge Bundle, stack, stacks",https://moonjuice.com/products/no-joe-stack-bundle
moonjuice.com_7449390415955,Moon Juice,moonjuice.com,Sex + Sleep Stack,Stack,73.8,82.0,Other,Other,2,"Cacao, exclude discount, Maca, no-variant-split, ReCharge Bundle, Schisandra, Sex, Shatavari, Sleep, Spirit, stack, stacks",https://moonjuice.com/products/sex-sleep-stack-bundle
moonjuice.com_7449372065875,Moon Juice,moonjuice.com,Wet Sex Stack,Stack,73.8,82.0,Other,Other,3,"ReCharge Bundle, stack, stacks",https://moonjuice.com/products/wet-sex-stack-bundle
moonjuice.com_7449353125971,Moon Juice,moonjuice.com,CalmMom.com Stack,Stack,115.0,136.0,Other,Other,3,"Amla, Ashwagandha, Brain, Cacao, Energy, exclude discount, Maca, no-variant-split, ReCharge Bundle, Rhodiola, Schisandra, Sex, Shatavari, Sleep, Spirit, stack, stacks",https://moonjuice.com/products/calmmom-com-stack-bundle
moonjuice.com_7449344245843,Moon Juice,moonjuice.com,J'adorade Stack,Stack,69.3,77.0,Other,Other,4,"Brain, exclude discount, Hydration, no-variant-split, ReCharge Bundle, stack, stacks",https://moonjuice.com/products/j-adorade-bundle
moonjuice.com_7449375473747,Moon Juice,moonjuice.com,Sleepy Wakey Stack,Stack,65.7,73.0,Other,Other,2,"Brain, exclude discount, no-variant-split, ReCharge Bundle, Sleep, stack, stacks",https://moonjuice.com/products/sleepy-wakey-stack-bundle
moonjuice.com_7449407488083,Moon Juice,moonjuice.com,Awake + Unwind Stack,Stack,65.7,73.0,Other,Other,5,"Brain, exclude discount, no-variant-split, ReCharge Bundle, Sleep, stack, stacks",https://moonjuice.com/products/awake-unwind-stack-bundle
moonjuice.com_1099824758841,Moon Juice,moonjuice.com,Acid Potion,Skincare,42.0,,Other,Reishi,1,"alternate-collection-image, Beauty + Skin, beauty-shroom, Best Sellers, custom-tagline, exclude_rebuy, exclude_recommended, new-layout, prime-20, prime-25, rechargeUpsell, Reishi, Skin + Hair, Skin Ca",https://moonjuice.com/products/beauty-shroom-exfoliating-acid-potion
moonjuice.com_7052925370451,Moon Juice,moonjuice.com,Cellular Waters Sticks,Powder Supplements,38.0,,Other,Other,1,"alternate-collection-image, Best Sellers, Cellular Waters, prime-25, subscribe-default",https://moonjuice.com/products/cellular-waters-sticks
moonjuice.com_4291073283,Moon Juice,moonjuice.com,Chaga,Moon Pantry,48.0,,Other,Chaga,1,"1-recipe, Adaptogens + Mushrooms, Beauty food, Brain, Energy, has-recipes, Immunity, Immunity food, Inflammation Tamer, Joy Promoter, Mineralizes Deeply, moon pantry, new-layout, Power + Immunity, pri",https://moonjuice.com/products/chaga
moonjuice.com_6611027394643,Moon Juice,moonjuice.com,Ting,Powder Supplements,38.0,,Other,Other,3,"Best Sellers, Brain, Cellular Waters, Energy, Ginseng, has-dropdowns, prime-20, prime-25, rechargeUpsell, refill, split-variant, sticks, subscribe-default",https://moonjuice.com/products/ting
moonjuice.com_6894020952147,Moon Juice,moonjuice.com,Acid Potion Travel Size,Skincare,18.0,,Other,Reishi,1,"Beauty + Skin, exclude_discount, exclude_gift_discount, new-layout, one-time-only, prime-25, Reishi, Skin + Hair, Skin Care, skincare-certification, travel-size",https://moonjuice.com/products/acid-potion-travel-size
moonjuice.com_6621959422035,Moon Juice,moonjuice.com,Moon Juice Manual,Gifts,25.0,,Other,Other,1,"cookbook, new-tag, prime-25, sale-excluded, show-tagline, Snacks + Sets",https://moonjuice.com/products/moon-manual-cookbook
moonjuice.com_4748720570451,Moon Juice,moonjuice.com,SuperPower,Supplements,42.0,,Other,Reishi,1,"alternate-collection-image, Best Sellers, Immunity, new-layout, Power + Immunity, prime-20, prime-25, prime-40, rechargeUpsell, refill, Reishi, subscribe-default, summer-solstice-sale, super, Super Su",https://moonjuice.com/products/superpower
moonjuice.com_4345935790163,Moon Juice,moonjuice.com,Cosmic Cream,Skincare,58.0,,Other,"Reishi, Tremella",1,"alternate-collection-image, Beauty + Skin, Best Sellers, cleanse-stack, cleanse-stack-cream, custom-tagline, new-layout, prime-20, prime-25, rechargeUpsell, Schisandra, Skin + Hair, Skin Care, skincar",https://moonjuice.com/products/cosmic-cream
moonjuice.com_4343534616659,Moon Juice,moonjuice.com,Milk Cleanse,Skincare,32.0,,Other,"Reishi, Tremella",1,"alternate-collection-image, Beauty + Skin, Best Sellers, cleanse-stack, cleanse-stack-milk, custom-tagline, new-layout, prime-20, prime-25, rechargeUpsell, Reishi, Skin + Hair, Skin Care, skincare-cer",https://moonjuice.com/products/milk-cleanse
moonjuice.com_4291066691,Moon Juice,moonjuice.com,Ashwagandha,Moon Pantry,38.0,,Other,Other,1,"Adaptogens + Mushrooms, alternate-collection-image, Ashwagandha, Best Sellers, Brain, Brain food, Focus & Brain, Immunity food, Mineralizes Deeply, moon pantry, one-time-only, prime-20, prime-25, rech",https://moonjuice.com/products/ashwagandha-root-extract
moonjuice.com_66258337795,Moon Juice,moonjuice.com,Cosmic Cocoa,Cosmic Cups,44.0,,Other,Reishi,1,"Ashwagandha, Best Sellers, Cacao, Collagen + Protein Powders, Collagen + Proteins, Dust, Maca, Moon Dust, moon pantry, new-layout, one-time-only, prime-20, prime-25, rechargeUpsell, Reishi, Schisandra",https://moonjuice.com/products/cosmic-cocoa
moonjuice.com_1054957699129,Moon Juice,moonjuice.com,Plump Jelly,Skincare,58.0,,Other,"Reishi, Tremella",1,"alternate-collection-image, Beauty + Skin, beauty-shroom, Best Sellers, collagen-stack, custom-tagline, new-layout, prime-20, prime-25, prime-40, rechargeUpsell, Reishi, Skin + Hair, Skin Care, skinca",https://moonjuice.com/products/beauty-shroom-plumping-jelly-serum
moonjuice.com_534951886905,Moon Juice,moonjuice.com,SuperYou,Supplements,54.0,,Other,Other,2,"Amla, anxiety, Ashwagandha, Best Sellers, Brain, Energy, has-dropdowns, Mood, prime-20, prime-25, rechargeUpsell, refill, Rhodiola, Rhodiola Concentration, sachets, Shatavari, Spirit, Spirit + Mood, S",https://moonjuice.com/products/superyou
moonjuice.com_4291082819,Moon Juice,moonjuice.com,Pearl,Moon Pantry,54.0,,Other,Other,1,"4-recipes, Adaptogens + Mushrooms, Aphrodisiac, Beauty + Skin, Beauty food, has-recipes, Immunity food, Mineralizes Deeply, moon pantry, new-layout, one-time-only, pearl, pearl-waitlist, prime-20, pri",https://moonjuice.com/products/pearl
moonjuice.com_8886501699,Moon Juice,moonjuice.com,The Moon Juice Cookbook,Gifts,30.0,,Other,Chaga,1,"4-recipes, cookbook, has-recipes, moon pantry, prime-20, prime-25, rechargeUpsell, sale-excluded, show-tagline, Snacks + Sets",https://moonjuice.com/products/the-moon-juice-cookbook
moonjuice.com_4291085571,Moon Juice,moonjuice.com,Reishi,Moon Pantry,48.0,,Other,Reishi,1,"Adaptogens + Mushrooms, alternate-collection-image, Brain food, Immunity, Immunity food, Inflammation Tamer, joy promoter, mineralizes deeply, moon pantry, new-layout, Power + Immunity, prime-20, prim",https://moonjuice.com/products/reishi
moonjuice.com_4291076035,Moon Juice,moonjuice.com,Cordyceps,Moon Pantry,48.0,,Other,Cordyceps,1,"2-recipes, Adaptogens + Mushrooms, Beauty food, Cordyceps, Energy, Energy Food, has-recipes, Immunity, Immunity food, moon pantry, new-layout, Power + Immunity, prime-20, prime-25, rechargeUpsell, Str",https://moonjuice.com/products/cordyceps
moonjuice.com_10724124099,Moon Juice,moonjuice.com,Power Dust,Moon Dust,38.0,,Other,Cordyceps,1,"4-recipes, alternate-collection-image, Ashwagandha, Combats puffiness, Dust, Energy, Energy booster, has-recipes, Immunity, jar, Joy Promoter, Low-glycemic, meta-bypass-cart-drawer, metabolism booster",https://moonjuice.com/products/power-dust
moonjuice.com_10724102211,Moon Juice,moonjuice.com,Sex Dust,Moon Dust,38.0,,Other,Other,1,"4-recipes, alternate-collection-image, Best Sellers, Cacao, Dust, Energy, has-recipes, jar, Libido, Maca, menopause, Moon Dust, Performance, prime-20, prime-25, rechargeUpsell, Schisandra, Sex, Sex + ",https://moonjuice.com/products/sex-dust
moonjuice.com_10724092035,Moon Juice,moonjuice.com,Spirit Dust,Moon Dust,38.0,,Other,Reishi,1,"4-recipes, alternate-collection-image, Ashwagandha, beauty-dust, beauty-dust-rec, Brain food, Dust, has-recipes, Immunity, Immunity food, jar, Low-glycemic, Mineralizes Deeply, Moon Dust, Power + Immu",https://moonjuice.com/products/spirit-dust
moonjuice.com_10724070979,Moon Juice,moonjuice.com,Brain Dust,Moon Dust,38.0,,Other,Lion's Mane,1,"4-recipes, alternate-collection-image, Ashwagandha, beauty-dust-rec, Best Sellers, Brain, Brain food, brain-dust, Dust, Energy, Energy booster, has-recipes, jar, Joy Promoter, Low-glycemic, Maca, Mine",https://moonjuice.com/products/brain-dust
moonjuice.com_10710282563,Moon Juice,moonjuice.com,Beauty Dust,Moon Dust,38.0,,Other,Other,1,"4-recipes, alternate-collection-image, Amla, Ashwagandha, Beauty + Skin, Beauty food, beauty-dust, Dust, has-recipes, jar, Low-glycemic, Mineralizes Deeply, Moon Dust, new-layout, night-beauty, Pearl,",https://moonjuice.com/products/beauty-dust
fungially.com_7514433323258,Fungi Ally,fungially.com,Bulk Turkey Tail 1 lb,extracts,65.0,,Other,Turkey Tail,1,"immunity, mushroom",https://fungially.com/products/bulk-turkey-tail-1-lb
fungially.com_7514433618170,Fungi Ally,fungially.com,Bulk Chaga 1 lb,extracts,65.0,,Other,Chaga,1,"immunity, mushroom",https://fungially.com/products/bulk-chaga-1-lb
fungially.com_5302051841,Fungi Ally,fungially.com,Yellow Oyster Mushroom Sawdust Spawn,Sawdust Spawn,25.0,25.0,Other,Oyster,4,"sawdust, sawdust_spawn",https://fungially.com/products/yellow-oyster-am1
fungially.com_7933114974458,Fungi Ally,fungially.com,Feast and Forage Online Class,,99.0,125.0,Other,Other,1,,https://fungially.com/products/feast-and-forage-online-class
fungially.com_7854790738170,Fungi Ally,fungially.com,The Fungi Ally Mushroom Capsules Range (20% Off),,112.0,,Capsule,Other,1,,https://fungially.com/products/the-fungi-ally-mushroom-capsules-range-20-off
fungially.com_7846160236794,Fungi Ally,fungially.com,Wellness Bundle,,95.0,,Other,Blend,1,mushroom,https://fungially.com/products/wellness-bundle
fungially.com_7846147555578,Fungi Ally,fungially.com,Emerging Mycologist Bundle (45% off),,49.0,90.0,Other,"Lion's Mane, Shiitake",1,grow_kits,https://fungially.com/products/emerging-mycologist-bundle
fungially.com_5265765597343,Fungi Ally,fungially.com,Reishi Mushroom Grow Kit,Grow Kits,29.5,,Whole,Reishi,1,"balance, energy, grow, grow_kits",https://fungially.com/products/mega-mushroom-grow-kit-reishi
fungially.com_9031612237,Fungi Ally,fungially.com,Dried Chaga Mushroom,Dried Mushrooms,37.0,,Whole,Chaga,1,,https://fungially.com/products/dried-chaga-mushroom
fungially.com_5456976193,Fungi Ally,fungially.com,Lion's Mane LOVER Bundle,Grow Kits,59.0,125.0,Other,Lion's Mane,1,grow_kits,https://fungially.com/products/lions-mane-mushroom-grow-kit
fungially.com_7645026353402,Fungi Ally,fungially.com,Bulk Vital Health Mushroom Blend 1 lb,,95.0,,Powder,Blend,1,"immunity, mushroom, Mushroom blend extract powder",https://fungially.com/products/bulk-vital-health-mushroom-blend-1-lb
fungially.com_7515357085946,Fungi Ally,fungially.com,Bulk Lion's Mane 1 lb,extracts,95.0,,Other,Lion's Mane,1,"lion's mane mushroom powder, mushroom",https://fungially.com/products/bulk-lions-mane-1-lb
fungially.com_7514432700666,Fungi Ally,fungially.com,Bulk Reishi 1 lb,extracts,95.0,,Other,Reishi,1,"mushroom, reishi mushroom powder",https://fungially.com/products/bulk-reishi-1-lb
fungially.com_7514431553786,Fungi Ally,fungially.com,Bulk Cordyceps 1 lb,extracts,95.0,,Other,Cordyceps,1,"energy, mushroom",https://fungially.com/products/bulk-cordyceps-1-lb
